No,Status BPHTB,Subholding,Region,Eks PTPN,No Sertifikat,No Identifikasi Aset (SAP Legal),Nama Sertifikat,Jenis Hak,Nama Unit,Desa,Kecamatan,Kabupaten,Provinsi,Pulau,Komoditas,Luas (Ha),Luas (Ha) sebelum,Areal Planted (Ha),Areal Lain-lain (Ha),"Areal Lahan Kosong, Cadangan (Ha)","Areal Jalan, Jembatan (Ha)","Bangunan, Emplasment, Fasum, Fasos, dll (Ha)","Kanal/Parit, Sungai, Jurang, Areal Rawa (Ha)",Konservasi/Kawasan Hutan (Ha) ,Areal Kerjasama (Ha),Areal Okupasi (Ha),Okupasi Berat (Ha),Okupasi Sedang (Ha),Okupasi Ringan (Ha),Jumlah Bidang,Status Alas Hak,Tanggal Terbit Sertifikat Hak Atas Tanah,Tanggal Berakhir Sertifikat Hak Atas Tan,Nilai Buku (Rp),NJOP (Rp),Fair Value,NOP,Kode,Date Today,Masa Berlaku Sertifikat,Masa Berlaku Sertifikat yang Masih Berlaku,Urutan Alas Hak,Link Polygon,Status Penyelesaian BPHTB,Tahun Berakhir
3933,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0259,N0120128,259/KALIWATES,HGB,KANTOR PUSAT PTPN XII,KALIWATES,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,15 ","0,15",,,,,,,,,,,,,1,HGB,18/07/2008,23/11/2029,13.510.574.846,,,,11,17/09/2026,BERLAKU,<5 TAHUN,2,,TUNTAS,2029
3934,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0260,N0120129,260/KALIWATES,HGB,KANTOR PUSAT PTPN XII,KALIWATES,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,16 ","0,16",,,,,,,,,,,,,1,HGB,13/02/2007,02/03/2027,14.385.425.154,,,,11,17/09/2026,BERLAKU,<3 TAHUN,2,,TUNTAS,2027
3935,BPHTB,PTPN I,REGIONAL 5,PTPN XII,1053,N0120130,1053/JEMBER KIDUL,HGB,KANTOR PUSAT PTPN XII,JEMBER KIDUL,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,25 ","0,25",,,,,,,,,,,,,1,HGB,01/07/2016,30/06/2036,21.889.384.063,,,,11,17/09/2026,BERLAKU,>5 TAHUN,2,,TUNTAS,2036
3936,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0917,N0120131,917/JEMBER KIDUL,HGB,KANTOR PUSAT PTPN XII,JEMBER KIDUL,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,81 ","0,81",,,,,,,,,,,,,1,HGB,21/11/2008,22/07/2029,72.696.593.353,,,,11,17/09/2026,BERLAKU,<5 TAHUN,2,,TUNTAS,2029
3937,BPHTB,PTPN I,REGIONAL 5,PTPN XII,1051,N0120132,1051/JEMBER KIDUL,HGB,KANTOR PUSAT PTPN XII,JEMBER KIDUL,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,02 ","0,02",,,,,,,,,,,,,1,HGB,15/12/2015,02/12/2045,1.662.406.647,,,,11,17/09/2026,BERLAKU,>5 TAHUN,2,,TUNTAS,2045
3938,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0918,N0120133,918/JEMBER KIDUL,HGB,KANTOR PUSAT PTPN XII,JEMBER KIDUL,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,26 ","0,26",,,,,,,,,,,,,1,HGB,23/09/2008,22/07/2029,22.885.000.000,,,,11,17/09/2026,BERLAKU,<5 TAHUN,2,,TUNTAS,2029
3939,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0919,N0120134,919/JEMBER KIDUL,HGB,KANTOR PUSAT PTPN XII,JEMBER KIDUL,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,96 ","0,96",,,,,,,,,,,,,1,HGB,23/09/2008,17/09/2028,70.117.582.734,,,,11,17/09/2026,BERLAKU,<4 TAHUN,2,,TUNTAS,2028
3940,BPHTB,PTPN I,REGIONAL 5,PTPN XII,1052,N0120135,1052/JEMBER KIDUL,HGB,KANTOR PUSAT PTPN XII,JEMBER KIDUL,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,11 ","0,11",,,,,,,,,,,,,1,HGB,15/12/2015,02/12/2045,8.121.417.266,,,,11,17/09/2026,BERLAKU,>5 TAHUN,2,,TUNTAS,2045
3941,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0920,N0120136,920/JEMBER KIDUL,HGB,KANTOR PUSAT PTPN XII,JEMBER KIDUL,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,25 ","0,25",,,,,,,,,,,,,1,HGB,23/09/2008,17/09/2028,25.750.000.000,,,,11,17/09/2026,BERLAKU,<4 TAHUN,2,,TUNTAS,2028
3942,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0921,N0120137,921/JEMBER KIDUL,HGB,KANTOR PUSAT PTPN XII,JEMBER KIDUL,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,28 ","0,28",,,,,,,,,,,,,1,HGB,21/11/2008,09/06/2028,29.118.000.000,,,,11,17/09/2026,BERLAKU,<4 TAHUN,2,,TUNTAS,2028
3943,BPHTB,PTPN I,REGIONAL 5,PTPN XII,1031,N0120138,1031/JEMBER KIDUL,HGB,KANTOR PUSAT PTPN XII,JEMBER KIDUL,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,31 ","0,31",,,,,,,,,,,,,1,HGB,31/08/2009,31/08/2029,26.664.615.937,,,,11,17/09/2026,BERLAKU,<5 TAHUN,2,,TUNTAS,2029
3944,BPHTB,PTPN I,REGIONAL 5,PTPN XII,1032,N0120139,1032/JEMBER KIDUL,HGB,KANTOR PUSAT PTPN XII,JEMBER KIDUL,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,26 ","0,26",,,,,,,,,,,,,1,HGB,31/08/2009,31/08/2029,27.036.000.000,,,,11,17/09/2026,BERLAKU,<5 TAHUN,2,,TUNTAS,2029
3945,BPHTB,PTPN I,REGIONAL 5,PTPN XII,1048,N0120140,1048/JEMBER KIDUL,HGB,KANTOR PUSAT PTPN XII,JEMBER KIDUL,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,34 ","0,34",,,,,,,,,,,,,1,HGB,13/07/2015,19/06/2045,13.921.000.000,,,,11,17/09/2026,BERLAKU,>5 TAHUN,2,,TUNTAS,2045
3946,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0913,N0120141,913/JEMBER KIDUL,HGB,KANTOR PUSAT PTPN XII,JEMBER KIDUL,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,17 ","0,17",,,,,,,,,,,,,1,HGB,26/05/2008,23/11/2029,2.313.372.106,,,,11,17/09/2026,BERLAKU,<5 TAHUN,2,,TUNTAS,2029
3947,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0914,N0120142,914/JEMBER KIDUL,HGB,KANTOR PUSAT PTPN XII,JEMBER KIDUL,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,16 ","0,16",,,,,,,,,,,,,1,HGB,26/05/2008,23/11/2029,2.238.000.000,,,,11,17/09/2026,BERLAKU,<5 TAHUN,2,,TUNTAS,2029
3948,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0915,N0120143,915/JEMBER KIDUL,HGB,KANTOR PUSAT PTPN XII,JEMBER KIDUL,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,15 ","0,15",,,,,,,,,,,,,1,HGB,26/05/2008,23/11/2029,2.163.000.000,,,,11,17/09/2026,BERLAKU,<5 TAHUN,2,,TUNTAS,2029
3949,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0916,N0120144,916/JEMBER KIDUL,HGB,KANTOR PUSAT PTPN XII,JEMBER KIDUL,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,17 ","0,17",,,,,,,,,,,,,1,HGB,26/05/2008,23/11/2029,2.310.627.894,,,,11,17/09/2026,BERLAKU,<5 TAHUN,2,,TUNTAS,2029
3950,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0910,N0120145,910/JEMBER KIDUL,HGB,KANTOR PUSAT PTPN XII,JEMBER KIDUL,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,29 ","0,29",,,,,,,,,,,,,1,HGB,13/02/2007,12/03/2027,14.735.058.603,,,,11,17/09/2026,BERLAKU,<3 TAHUN,2,,TUNTAS,2027
3951,BPHTB,PTPN I,REGIONAL 5,PTPN XII,1050,N0120146,1050/JEMBER KIDUL,HGB,KANTOR PUSAT PTPN XII,JEMBER KIDUL,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,13 ","0,13",,,,,,,,,,,,,1,HGB,15/12/2015,04/12/2045,6.752.941.397,,,,11,17/09/2026,BERLAKU,>5 TAHUN,2,,TUNTAS,2045
3952,BPHTB,PTPN I,REGIONAL 5,PTPN XII,6034,N0120147,6034/KEBONSARI,HGB,KANTOR PUSAT PTPN XII,KEBONSARI,SUMBERSARI, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,08 ","0,08",,,,,,,,,,,,,1,HGB,30/06/2015,03/06/2045,936.000.000,,,,11,17/09/2026,BERLAKU,>5 TAHUN,2,,TUNTAS,2045
3953,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0570,N0120148,570/KEPATIHAN,HGB,KANTOR PUSAT PTPN XII,KEPATIHAN,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,02 ","0,02",,,,,,,,,,,,,1,HGB,13/07/2015,02/07/2045,1.096.000.000,,,,11,17/09/2026,BERLAKU,>5 TAHUN,2,,TUNTAS,2045
3954,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0031,N0120149,31/TANGGUL KULON,HGB,KANTOR PUSAT PTPN XII,TANGGUL KULON,TANGGUL, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,10 ","0,10",,,,,,,,,,,,,1,HGB,04/12/2007,09/06/2028,1.831.007.575,,,,11,17/09/2026,BERLAKU,<4 TAHUN,2,,TUNTAS,2028
3955,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0032,N0120150,32/TANGGUL KULON,HGB,KANTOR PUSAT PTPN XII,TANGGUL KULON,TANGGUL, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,10 ","0,10",,,,,,,,,,,,,1,HGB,04/12/2007,09/06/2028,1.831.007.576,,,,11,17/09/2026,BERLAKU,<4 TAHUN,2,,TUNTAS,2028
3956,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0033,N0120151,33/TANGGUL KULON,HGB,KANTOR PUSAT PTPN XII,TANGGUL KULON,TANGGUL, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,09 ","0,09",,,,,,,,,,,,,1,HGB,04/12/2007,09/06/2028,1.704.106.061,,,,11,17/09/2026,BERLAKU,<4 TAHUN,2,,TUNTAS,2028
3957,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0034,N0120152,34/TANGGUL KULON,HGB,KANTOR PUSAT PTPN XII,TANGGUL KULON,TANGGUL, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,10 ","0,10",,,,,,,,,,,,,1,HGB,04/12/2007,09/06/2028,1.812.878.788,,,,11,17/09/2026,BERLAKU,<4 TAHUN,2,,TUNTAS,2028
3958,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0453,N0120153,453/TANGGUL KULON,HGB,KANTOR PUSAT PTPN XII,TANGGUL KULON,TANGGUL, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,02 ","0,02",,,,,,,,,,,,,1,HGB,04/12/2007,09/06/2028,423.000.000,,,,11,17/09/2026,BERLAKU,<4 TAHUN,2,,TUNTAS,2028
3959,BPHTB,PTPN I,REGIONAL 5,PTPN XII,1058,N0120154,1058/JEMBER KIDUL,HGB,KANTOR PUSAT PTPN XII,JEMBER KIDUL,KALIWATES, JEMBER ,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,09 ","0,09",,,,,,,,,,,,,1,HGB,16/01/2018,12/12/2037,,,,,11,17/09/2026,BERLAKU,>5 TAHUN,2,,TUNTAS,2037
3960,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0146,N0120155,146/RAMPAL CELAKET,HGB,KANTOR PUSAT PTPN XII,RAMPAL CELAKET,KLOJEN,KOTA MALANG,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,06 ","0,06",,,,,,,,,,,,,1,HGB,03/01/2023,30/09/2043,3.780.000.000,,,,11,17/09/2026,BERLAKU,>5 TAHUN,2,,TUNTAS,2043
3961,BPHTB,PTPN I,REGIONAL 5,PTPN XII,1060,N0120156,1060/KREMBANGAN SELATAN,HGB,KANTOR PUSAT PTPN XII,KREMBANGAN SELATAN,KREMBANGAN,KOTA SURABAYA,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,06 ","0,06",,,,,,,,,,,,,1,HGB,05/03/2010,07/01/2029,9.317.332.440,,,,11,17/09/2026,BERLAKU,<5 TAHUN,2,,TUNTAS,2029
3962,BPHTB,PTPN I,REGIONAL 5,PTPN XII,1061,N0120157,1061/KREMBENGAN UTARA,HGB,KANTOR PUSAT PTPN XII,KREMBENGAN UTARA,PABEAN CANTIAN,KOTA SURABAYA,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,07 ","0,07",,,,,,,,,,,,,1,HGB,05/03/2010,07/01/2029,10.468.742.627,,,,11,17/09/2026,BERLAKU,<5 TAHUN,2,,TUNTAS,2029
3963,BPHTB,PTPN I,REGIONAL 5,PTPN XII,1062,N0120158,1062/KREMBENGAN UTARA,HGB,KANTOR PUSAT PTPN XII,KREMBENGAN UTARA,PABEAN CANTIAN,KOTA SURABAYA,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,06 ","0,06",,,,,,,,,,,,,1,HGB,05/03/2010,07/01/2029,8.468.924.933,,,,11,17/09/2026,BERLAKU,<5 TAHUN,2,,TUNTAS,2029
3964,BPHTB,PTPN I,REGIONAL 5,PTPN XII,17/K,N0120159,17/K/SAWUNGGALING,HGB,KANTOR PUSAT PTPN XII,SAWUNGGALING,WONOKROMO,KOTA SURABAYA,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,22 ","0,22",,,,,,,,,,,,,1,HGB,26/05/1987,01/03/2007,,,,,11,17/09/2026,BERAKHIR,BERAKHIR,2,,TUNTAS,2007
3965,BPHTB,PTPN I,REGIONAL 5,PTPN XII,336/K,N0120160,336/K/PAKIS,HGB,KANTOR PUSAT PTPN XII,PAKIS,SAWAHAN,KOTA SURABAYA,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,02 ","0,02",,,,,,,,,,,,,1,HGB,17/02/2014,03/04/2027,1.904.000.000,,,,11,17/09/2026,BERLAKU,<3 TAHUN,2,,TUNTAS,2027
3966,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0856,N0120161,856/EMBONG KALIASIN,HGB,KANTOR PUSAT PTPN XII,EMBONG KALIASIN,GENTENG,KOTA SURABAYA,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,14 ","0,14",,,,,,,,,,,,,1,HGB,30/09/2010,29/09/2030,38.128.000.000,,,,11,17/09/2026,BERLAKU,>5 TAHUN,2,,TUNTAS,2030
3967,BPHTB,PTPN I,REGIONAL 5,PTPN XII,69K,N0120162,69K/KREMBANGAN SELATAN,HGB,KANTOR PUSAT PTPN XII,KREMBANGAN SELATAN,KREMBANGAN,KOTA SURABAYA,JAWA TIMUR,JAWA,NON-KOMODITI,"  0,04 ","0,04",,,,,,,,,,,,,1,HGB,13/10/2016,07/04/2046,2.311.000.000,,,,11,17/09/2026,BERLAKU,>5 TAHUN,2,,TUNTAS,2046
3968,BPHTB,PTPN I,HEAD OFFICE,PTPN XII,0472,N0120163,472/KRAMAT PELA,HGB,KANTOR PUSAT PTPN XII,KRAMAT PELA,KEBAYORAN BARU,KOTA ADMINISTRASI JAKARTA SELATAN,DKI JAKARTA,JAWA,NON-KOMODITI,"  0,06 ","0,06",,,,,,,,,,,,,1,HGB,29/11/2006,22/03/2027,15.904.000.000,,,,7,17/09/2026,BERLAKU,<3 TAHUN,2,,TUNTAS,2027
3969,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0002,N0120164,2/WAILITI,HGB,KANTOR PUSAT PTPN XII,WAILITI,ALOK BARAT,SIKKA,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,NON-KOMODITI,"  5,76 ","5,76",,,,,,,,,,,,,1,HGB,23/08/1999,23/08/2029,11.482.000.000,,,,17,17/09/2026,BERLAKU,<5 TAHUN,2,,TUNTAS,2029
3970,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0345,N0120165,345/KARANGHARJO,HGB,KENDENG LEMBU,KARANGHARJO,GLENMORE,BANYUWANGI,JAWA TIMUR,JAWA,NON-KOMODITI,"  2.649,99 ","2.649,99",,,,,,,,,,,,,1,HGB,28/12/2021,11/06/2045,,,,,11,17/09/2026,BERLAKU,>5 TAHUN,2,,TUNTAS,2045
3971,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0347,N0120167,347/KARANGHARJO,HGB,KENDENG LEMBU,KARANGHARJO,GLENMORE,BANYUWANGI,JAWA TIMUR,JAWA,NON-KOMODITI,"  9,54 ","9,54",,,,,,,,,,,,,1,HGB,28/12/2021,11/06/2045,,,,,11,17/09/2026,BERLAKU,>5 TAHUN,2,,TUNTAS,2045
3972,BPHTB,PTPN I,REGIONAL 5,PTPN XII,0348,N0120168,348/KARANGHARJO,HGB,KENDENG LEMBU,KARANGHARJO,GLENMORE,BANYUWANGI,JAWA TIMUR,JAWA,NON-KOMODITI,"  29,92 ","29,92",,,,,,,,,,,,,1,HGB,28/12/2021,11/06/2045,,,,,11,17/09/2026,BERLAKU,>5 TAHUN,2,,TUNTAS,2045
3973,BPHTB,PTPN I,REGIONAL 5,PTPN XII,9326,N0120169,9326/KEMUNING LOR,HGB,RENTENG,KEMUNING LOR,ARJASA, JEMBER ,JAWA TIMUR,JAWA,"TEBU, KAYUAN, HORTIKULTURA","  171,99 ","171,99",,,,,,,,,,,,,1,HGB,27/07/2022,21/02/2047,,,,,11,17/09/2026,BERLAKU,>5 TAHUN,2,,TUNTAS,2047
3974,BPHTB,PTPN I,REGIONAL 5,PTPN XII,9327,N0120170,9327/KEMUNING LOR,HGB,RENTENG,KEMUNING LOR,ARJASA, JEMBER ,JAWA TIMUR,JAWA,"TEBU, KAYUAN, HORTIKULTURA","  239,00 ","239,00",,,,,,,,,,,,,1,HGB,27/07/2022,21/02/2047,,,,,11,17/09/2026,BERLAKU,>5 TAHUN,2,,TUNTAS,2047
3975,BPHTB,PTPN I,REGIONAL 8,PTPN XIV,4338,N0140001,4338/MANGASA,HGB,KANTOR PUSAT PTPN XIV,MANGASA,UJUNG PANDANG,KOTA MAKASSAR,SULAWESI SELATAN,SULAWESI,NON-KOMODITI,"  1,02 ","1,02",,,,,,,,,,,,,1,HGB,20/10/1995,20/10/2025,50.541.000.000,,,,13,17/09/2026,BERAKHIR,BERAKHIR,2,https://drive.google.com/file/d/1kvHio5CTYRpaLGSglEAHhaZkArvM07Qt/view?usp=drive_link,TUNTAS,2025
3976,BPHTB,PTPN I,REGIONAL 8,PTPN XIV,20018,N0140002,20018/SINRIJALA,HGB,KANTOR PUSAT PTPN XIV,SINRIJALA,PANAKKUKANG,KOTA MAKASSAR,SULAWESI SELATAN,SULAWESI,NON-KOMODITI,"  0,88 ","0,88",,,,,,,,,,,,,1,HGB,03/09/2009,05/03/2031,109.866.140.591,,,,13,17/09/2026,BERLAKU,>5 TAHUN,2,https://drive.google.com/file/d/1IGokcmbauHHfNeb5p4GHMbjGV20uSUT_/view?usp=drive_link,TUNTAS,2031
3977,BPHTB,PTPN I,REGIONAL 8,PTPN XIV,20073,N0140003,20073/TOMPO BALANG,HGB,KANTOR PUSAT PTPN XIV,TOMPO BALANG,BONTOALA,KOTA MAKASSAR,SULAWESI SELATAN,SULAWESI,NON-KOMODITI,"  0,24 ","0,24",,,,,,,,,,,,,1,HGB,18/09/2014,23/03/2036,23.430.118.577,,,,13,17/09/2026,BERLAKU,>5 TAHUN,2,https://drive.google.com/file/d/11Qs5hH3DUXiqPYnUI9waQ_DvtLn9FskS/view?usp=drive_link,TUNTAS,2036
3978,BPHTB,PTPN I,REGIONAL 8,PTPN XIV,20019,N0140004,20019/SINRIJALA,HGB,KANTOR PUSAT PTPN XIV,SINRIJALA,PANAKKUKANG,KOTA MAKASSAR,SULAWESI SELATAN,SULAWESI,NON-KOMODITI,"  0,21 ","0,21",,,,,,,,0,,,,,1,HGB,04/09/2009,29/06/2031,26.844.859.409,,,,13,17/09/2026,BERLAKU,>5 TAHUN,2,https://drive.google.com/file/d/1vY_Lz0S9CoAU926rcy_TJQdwRgAoq5Oy/view?usp=drive_link,TUNTAS,2031
3979,BPHTB,PTPN I,REGIONAL 8,PTPN XIV,20041,N0140005,20041/TOMPO BALANG,HGB,KANTOR PUSAT PTPN XIV,TOMPO BALANG,BONTOALA,KOTA MAKASSAR,SULAWESI SELATAN,SULAWESI,NON-KOMODITI,"  0,13 ","0,13",,,,,,,,,,,,,1,HGB,15/10/2008,15/10/2028,16.716.400.000,,,,13,17/09/2026,BERLAKU,<4 TAHUN,2,https://drive.google.com/file/d/1WqgfhJak72IGPJ8QayEvSgHr5RtviYF0/view?usp=drive_link,TUNTAS,2028
3980,BPHTB,PTPN I,REGIONAL 8,PTPN XIV,21274,N0140006,21274/MASALE,HGB,KANTOR PUSAT PTPN XIV,MASALE,PANAKKUKANG,KOTA MAKASSAR,SULAWESI SELATAN,SULAWESI,NON-KOMODITI,"  0,12 ","0,12",,,,,,,,,,,,,1,HGB,19/04/2021,29/11/2042,30.936.000.000,,,,13,17/09/2026,BERLAKU,>5 TAHUN,2,https://drive.google.com/file/d/1w_q6MW0ifJw0Bf_CsjL5Tm29TgDVj2DW/view?usp=drive_link,TUNTAS,2042
3981,BPHTB,PTPN I,REGIONAL 8,PTPN XIV,20105,N0140007,20105/BULOGADING,HGB,KANTOR PUSAT PTPN XIV,BULOGADING,UJUNG PANDANG,KOTA MAKASSAR,SULAWESI SELATAN,SULAWESI,NON-KOMODITI,"  0,10 ","0,10",,,,,,,,,,,,,1,HGB,30/09/2010,13/09/2033,17.283.100.000,,,,13,17/09/2026,BERLAKU,>5 TAHUN,2,https://drive.google.com/file/d/1du0FBFdYW8bz2NGAnJfpEkrrsIlITK06/view?usp=drive_link,TUNTAS,2033
3982,BPHTB,PTPN I,REGIONAL 8,PTPN XIV,0001,N0140008,1/TOMPO BALANG,HGB,KANTOR PUSAT PTPN XIV,TOMPO BALANG,BONTOALA,KOTA MAKASSAR,SULAWESI SELATAN,SULAWESI,NON-KOMODITI,"  0,09 ","0,09",,,,,,,,,,,,,1,HGB,18/09/2014,26/06/2036,8.439.881.423,,,,13,17/09/2026,BERLAKU,>5 TAHUN,2,https://drive.google.com/file/d/15P82xC1sw0_zNySwc1eo9OUYJj4DTxnp/view?usp=drive_link,TUNTAS,2036
3983,BPHTB,PTPN I,REGIONAL 8,PTPN XIV,20253,N0140009,20253/LARIANG BANGI,HGB,KANTOR PUSAT PTPN XIV,LARIANG BANGI,MAKASSAR,KOTA MAKASSAR,SULAWESI SELATAN,SULAWESI,NON-KOMODITI,"  0,02 ","0,02",,,,,,,,,,,,,1,HGB,15/10/2008,15/10/2028,2.763.000.000,,,,13,17/09/2026,BERLAKU,<4 TAHUN,2,https://drive.google.com/file/d/18CFrS_GO6lDg-J8RGv_yxLqIF3AmdlD1/view?usp=drive_link,TUNTAS,2028
3984,BPHTB,PTPN I,REGIONAL 8,PTPN XIV,21242,N0140010,21242/PANDANG,HGB,KANTOR PUSAT PTPN XIV,PANDANG,PANAKKUKANG,KOTA MAKASSAR,SULAWESI SELATAN,SULAWESI,NON-KOMODITI,"  0,01 ","0,01",,,,,,,,,,,,,1,HGB,30/09/2010,30/06/2032,874.000.000,,,,13,17/09/2026,BERLAKU,>5 TAHUN,2,https://drive.google.com/file/d/1w_q6MW0ifJw0Bf_CsjL5Tm29TgDVj2DW/view?usp=drive_link,TUNTAS,2032
3985,BPHTB,PTPN I,REGIONAL 8,PTPN XIV,-,N0140011,"-/PALLANTIKAN, BULUJAYA",dalam Proses Sertifikasi,KANTOR PUSAT PTPN XIV,"PALLANTIKAN, BULUJAYA",BANGKALA,JENEPONTO,SULAWESI SELATAN,SULAWESI,NON-KOMODITI,"  99,15 ","99,15",,,,,,,,,99,,,,1,BELUM BERSERTIFIKAT,-,-,99,,,,13,17/09/2026,BELUM BERSERTIFIKAT,BELUM BERSERTIFIKAT,5,https://drive.google.com/file/d/1G6hNTZgdDxySahCrjQ-KFikCI2NMtoGc/view?usp=drive_link,TUNTAS,-
3986,BPHTB,PTPN I,REGIONAL 8,PTPN XIV,1968,N0140012,1968/EMPOANG,HGB,KANTOR PUSAT PTPN XIV,EMPOANG,BINAMU,JENEPONTO,SULAWESI SELATAN,SULAWESI,NON-KOMODITI,"  4,19 ","4,19",,,,,,,,,,,,,1,HGB,15/12/2021,15/12/2051,1.656.000.000,,,,13,17/09/2026,BERLAKU,>5 TAHUN,2,https://drive.google.com/file/d/1S64OlKtxLkeKKGtPCepSlu9K26bl7fKK/view?usp=drive_link,TUNTAS,2051
3987,BPHTB,PTPN I,REGIONAL 8,PTPN XIV,08/00042,N0140013,"08/00042/PELERU, ERA",HGU,KANTOR PUSAT PTPN XIV,"PELERU, ERA",MORI ATAS,MOROWALI UTARA,SULAWESI TENGAH,SULAWESI,NON-KOMODITI,"  1.453,30 ","1.453,30",,,,,,,,,1.346,,,,1,HGU,27/01/2009,11/06/2044,49.039.708.443,,,,14,17/09/2026,BERLAKU,>5 TAHUN,1,https://drive.google.com/file/d/15-kwGeVAfuRpJ8NLvUbWSu2zSuV9kIOF/view?usp=drive_link,ON PROGRESS,2044
3988,BPHTB,PTPN I,REGIONAL 8,PTPN XIV,02/00041,N0140014,"02/00041/LANUMOR, PEONEA",HGU,KANTOR PUSAT PTPN XIV,"LANUMOR, PEONEA",MORI ATAS,MOROWALI UTARA,SULAWESI TENGAH,SULAWESI,NON-KOMODITI,"  62,58 ","62,58",,,,,,,,,56,,,,1,HGU,27/01/2009,11/06/2044,2.126.291.557,,,,14,17/09/2026,BERLAKU,>5 TAHUN,1,https://drive.google.com/file/d/1iEoMnDeXHro-0a78reSf-lnU1fPmWLDB/view?usp=drive_link,ON PROGRESS,2044
3989,BPHTB,PTPN I,REGIONAL 8,PTPN XIV,0002,N0140015,2/JALAJJA,HGU,LUWU I,JALAJJA,BURAU,LUWU TIMUR,SULAWESI SELATAN,SULAWESI,KELAPA SAWIT,"  1.448,00 ","1.448,00",330,1.125,,,,,,,2,,,,1,HGU,20/09/1996,24/09/2030,45.610.164.664,,,,13,17/09/2026,BERLAKU,>5 TAHUN,1,https://drive.google.com/file/d/1w4AZMGDaBzPR2GPfvQFXC3KYInkGGEai/view?usp=drive_link,TUNTAS,2030
